prompt,model_resp,correct_resp
60559116916777040271:,7782011119,7781973844
35560333239600507292:,5963250505,5963248547
72261840335735732014:,8500658388,8500696461
24532186614278054655:,4952984688,4952997740
79715671695996111028:,8928323086,8928363326
52688808679868870572:,7258643739,7258705716
34803496632525017757:,5899400000,5899448841
32897331827303801157:,5735601393,5735619567
47878930091478750762:,6919429292,6919460245
96913414214678225371:,9844434392,9844461093
78103319017511382570:,8837608080,8837608218
40124865233228246772:,6334425325,6334419092
63908942941506637615:,7994313137,7994306908
68178424953282894342:,8257021107,8257022765
69227288618193014271:,8320323982,8320293781
45011427310766228356:,6708934888,6709055619
97856908208869047591:,9892223222,9892265069
43072219829283385946:,6563020200,6562942924
35559248394732788067:,5963250436,5963157585
21964452824229523361:,4686632532,4686624886
53446540772053405886:,7310733939,7310714108
39979423718581948224:,6322964292,6322928413
13686277347733418085:,3699489999,3699496904
86606306840419131717:,9306233333,9306250955
64760964587314364344:,8047323232,8047419747
49227795409624826595:,7016280930,7016252233
12214349314442291127:,3494855555,3494903334
68311325560169427624:,8265022322,8265066579
84023624724635112944:,9166407555,9166440133
65075588226876024678:,8066934899,8066944169
39370586386930017073:,6274640120,6274598504
63840381307822753382:,7990012124,7990017603
92863546169548333578:,9636535537,9636573362
34062224762143976328:,5836232819,5836285185
14461278059696316573:,3802848458,3802798714
65940095014534297996:,8120320410,8120350670
53535965897831715992:,7316843989,7316827584
43144701116624702704:,6568547777,6568462614
17125217799354012066:,4138125532,4138262654
66254076441694842568:,8139599999,8139660708
79802924560171083798:,8933280288,8933248264
15371622340935067902:,3920721210,3920666058
91369853431044937383:,9558846522,9558757943
30666391482551052581:,5537734337,5537724395
16820801812646758977:,4101321212,4101317082
99339282537582688150:,9966988536,9966909377
37239801240345185690:,6102430005,6102442235
54167842754118329821:,7360032630,7359880620
63177670380828691727:,7948424637,7948438235
61821325968569438899:,7862623224,7862653875
43767357940463585652:,6615653334,6615690284
47977678332595215743:,6926602020,6926592115
59915830177578507799:,7740599999,7740531646
22949016227367358032:,4790694513,4790513148
63331428252159589395:,7958122222,7958104564
39937239024401122880:,6319632170,6319591681
30403636258638576905:,5513823805,5513949243
57994287259231524097:,7615434222,7615398036
57216410335470641344:,7564130307,7564152982
24762828603031596017:,4976283828,4976226341
76929315652450446987:,8770999999,8770935848
38613879105300280204:,6213939537,6214006686
97005103973620180656:,9849101000,9849116913
33635145334443782696:,5799534333,5799581479
70715342337135498427:,8409250250,8409241484
26747311764281499192:,5171733337,5171780328
69704383591917177873:,8348924862,8348915114
11352961522982603129:,3369489898,3369415605
47301641894978454693:,6877504082,6877618911
69071927798996920526:,8310820860,8310952279
89755824647308453790:,9473934398,9473955068
71856910089498043113:,8476733388,8476845527
10539310270087461456:,3246599999,3246430388
91101194066767195097:,9544769082,9544694550
54344885441998476346:,7371924392,7371898360
63949577406799965526:,7996834397,7996847966
73108062816948479502:,8550422222,8550325304
19812863554229730658:,4451123950,4451164291
34709507385097667620:,5891466262,5891477521
51612786055991245436:,7184123373,7184203926
90107445474655595122:,9492507333,9492494165
69846703875205273004:,8357506900,8357434048
27749176891494478923:,5267799992,5267748749
94012462606734174243:,9695999569,9696002403
44408101574681046342:,6663977707,6663940393
30560605973954662468:,5528250232,5528164792
56142940442896956377:,7492942424,7492859296
15181178866380934518:,3896293729,3896303230
97376813545293537996:,9867923983,9867969068
89210878086575387759:,9445135535,9445151035
19034689669117744464:,4362754755,4362876306
29325533093814671104:,5415399535,5415305447
87922879667247998180:,9376799992,9376720091
82621190523519998366:,9089534333,9089619932
38968958983734013438:,6242530134,6242512233
71470258384833625860:,8454023200,8454008421
25144298897191193394:,5014325182,5014409127
55961274597393007729:,7480734393,7480726876
38317694264890555112:,6190255555,6190128776
84605452272802404916:,9198113333,9198122214
17298466858578017755:,4159194085,4159142562
99181872746974620519:,9958936892,9959009626
33344882240563484044:,5774432325,5774502769
60124965849542123240:,7754074342,7754029007
22697761379429984079:,4764139494,4764216764
70799298941436269019:,8414244243,8414231928
30845965470826651885:,5553893900,5553914427
87234497025039999706:,9339945394,9339940954
30258959802275500213:,5500799539,5500814467
53064716103170095214:,7284534437,7284553253
39353566230761195609:,6273244032,6273242082
52308139896131031824:,7232508622,7232436649
67152355674585146705:,8194683232,8194654091
87447039737484488657:,9351325390,9351312193
58671827371205613676:,7659799989,7659753740
28625294016825266928:,5350253953,5350261116
82814165253535082585:,9100299000,9100228857
79367910587065192426:,8908946522,8908866964
84219344613123299421:,9177180082,9177109818
12648605419278942982:,3556543131,3556487792
72556341224677937534:,8518035083,8518001011
68981768433222210693:,8305534202,8305526379
71607380364315708334:,8462190303,8462114414
19582346606940119994:,4425139999,4425194527
20800657589577267841:,4560623333,4560773792
17375090228912084245:,4168421220,4168343823
50848602668195629542:,7130834394,7130820616
99423308318566831582:,9971153285,9971123723
85079881679302499675:,9223899999,9223875632
41962554338980017834:,6477832427,6477851058
50842824364162055702:,7130444325,7130415441
46315108237137377515:,6805582282,6805520423
52189358905603549076:,7224139222,7224220297
23092397833814600039:,4805444424,4805455007
14125222594856443613:,3758322555,3758353708
56258005058717685870:,7500425392,7500533651
60604018939351599805:,7784955549,7784858312
50277727584786375868:,7090640838,7090678922
27873482100111356477:,5279508999,5279534269
87892007078118570879:,9375026225,9375073710
48154132842623686920:,6939327712,6939317894
40692108592014365067:,6379023233,6379036650
46373597430589894254:,6809952289,6809816255
63788438933970755797:,7986839283,7986766488
11222699327501829906:,3349955555,3350029750
95273584867646611386:,9760825530,9760818862
13934477094998873005:,3732899999,3732891251
30322659938360757513:,5506507232,5506601487
85474852055636008128:,9245250250,9245261059
38203148096631546165:,6180955555,6180869525
47249854863974214309:,6873883908,6873852985
91428034596581431133:,9561810260,9561800803
82523794244365387479:,9084283983,9084260797
93344737479373052480:,9661424322,9661508033
60601007013344191358:,7784748484,7784664861
35148214908343083475:,5928653252,5928592995
78867761012616255719:,8880733336,8880752277
33947418646924235807:,5826433333,5826441336
26853177753562131260:,5182012312,5182005186
50209122738824132097:,7085864082,7085839593
13229136272238246288:,3637125555,3637187962
84933689502709908269:,9215984555,9215947564
37815216780893132474:,6149320000,6149407839
67959097690775682771:,8243799999,8243730811
39426213873029430968:,6279010101,6279029692
89140136917222991075:,9441424325,9441405452
93147791997118446584:,9651243242,9651310377
12354456331378913623:,3514769989,3514890657
48934914485983659286:,6995344535,6995349489
98675496892346113757:,9933640498,9933554091
80609742492139629383:,8978310083,8978292849
46810171895617267962:,6841723202,6841795955
81650234930174608646:,9036034336,9036051954
95836149159098647377:,9789643243,9789593922
36211320496456053821:,6017455550,6017584274
14485308640403580310:,3805934086,3805956994
48328714605867456068:,6951822222,6951885687
14254708203395032111:,3775555555,3775540782
87323229565534039493:,9344622322,9344689912
76917119750333108585:,8770299989,8770240575
66195302078019413337:,8136023233,8136049537
30465247137972503601:,5519650231,5519533235
42579127222210636129:,6525308089,6525268363
52202569563216504673:,7225120530,7225134570
34922842824770362979:,5909444125,5909555213
33024917012499407456:,5746634483,5746730984
26277408986337733713:,5126130080,5126149528
83329005200975820909:,9128514622,9128472227
45945609079308856551:,6778324343,6778319045
34978560869113560174:,5914289292,5914267568
31083869234942702772:,5575250287,5575290955
42811385314329678157:,6543122600,6543040983
21486602082821170377:,4635331313,4635364288
92511315927622685777:,9618250537,9618280299
23509581217127582462:,4848762397,4848667983
58985221625929338029:,7680293299,7680183697
55974007057333800478:,7481509207,7481577845
42456251750203306226:,6515840285,6515846203
43875971456339426785:,6623895080,6623893979
44727075116455402496:,6687723287,6687830374
35203632618454131774:,5933255550,5933264920
29869801024896677414:,5465339022,5465327165
30963840188996885380:,5564509135,5564516168
23650351782305607209:,4863193125,4863162734
56769212158455102479:,7534533397,7534534634
94870015242851500510:,9740150646,9740123984
43707636949815588960:,6611210550,6611175156
79096831329113062932:,8893642929,8893639937
53330221391276380007:,7302622322,7302754370
55970280897569389191:,7481313192,7481328818
20299444508524842601:,4505555555,4505490484
26835009647334606480:,5180299989,5180251890
15665671806270830789:,3958034313,3957988353
81998481368171213423:,9055334263,9055301285
64910351518102552104:,8056623222,8056696067
12748505949719400245:,3570499999,3570504999
50968992524645711933:,7139293131,7139257140
64476391652794741301:,8029659595,8029719276
90168922868271503286:,9495753942,9495731823
70201237567508189723:,8378508200,8378617879
68490192387383754224:,8275962115,8275880157
51228965366158843449:,7157425302,7157441258
97117326056088528124:,9854847537,9854812329
96237012637306809399:,9810014393,9810046515
98691222107011936458:,9934344643,9934345580
49852995498985669943:,7060693232,7060665372
41062359987791922340:,6408021937,6407991884
90017519993717427697:,9487734698,9487756320
73161071776555960483:,8553428908,8553424564
36517361526497871271:,6042965551,6042959666
69831152193238323594:,8356422225,8356503586
22339532144583523200:,4726519083,4726471426
88059030915763971136:,9383946519,9383977350
28019678203092751310:,5293465562,5293361710
43040559171958261357:,6560555555,6560530403
10251650107973354195:,3201655555,3201819811
96512869347380481696:,9824023737,9824096362
33661714598752841461:,5801934337,5801871646
98984256769752909214:,9949092222,9949083212
15457317196645418334:,3931765513,3931579478
77111009714208380550:,8781380905,8781287474
18350138176287855583:,4283699329,4283706126
67796910344543953460:,8233979999,8233887923
48177730845821391606:,6941021207,6941017997
38370512360866649869:,6194420100,6194393623
33559522774269457205:,5793134336,5793058153
64368401210198210115:,8023011100,8022992036
37354448309269616982:,6111845392,6111828556
44048261313189185268:,6636985898,6636886417
32812480249369927333:,5728124555,5728217894
25589980897634127790:,5058622222,5058654059
45013807656557959075:,6709193407,6709233015
45585400275856324826:,6751643777,6751696103
83551755740975052457:,9140699999,9140664950
61191226307245360593:,7822424242,7822482106
97457096851898375120:,9872013131,9872036104
79512160228009170497:,8916999989,8916959135
27138413314331944910:,5209424070,5209454224
15149669924151399741:,3892255518,3892257689
38556541794764190707:,6209487758,6209391419
31399259440221274034:,5603424131,5603504210
69226895285108840819:,8320253255,8320270144
12000284124580933671:,3464377844,3464142624
94820231425125893454:,9737622622,9737568044
76472057304956096532:,8744845000,8744830318
42710415987755619972:,6535320606,6535320649
27442753901568966793:,5238455595,5238583196
36073457027753242262:,6006033307,6006118299
49175333788024385311:,7012508407,7012512658
69657210239880888836:,8346023708,8346089517
29983726798981023183:,5475763999,5475739840
56268482423875914879:,7501240908,7501232060
31126483526116509037:,5579023222,5579111356
47694000115064662621:,6906132222,6906084282
75812259040349109936:,8707023225,8707023546
64579893746186541749:,8036135593,8036161630
13795359263944938793:,3714299997,3714210449
92120263248294591662:,9597999946,9597930154
63422054579891315990:,7963899999,7963796492
31881831753222599422:,5646433290,5646399893
80353945326984725778:,8964024322,8964036218
68014180332976679076:,8247025690,8247071015
67300435378587642148:,8203783898,8203684256
51816833262012946150:,7198422225,7198391018
88305045262989125271:,9397085565,9397076421
89866258337256840927:,9479734302,9479781555
98169506478510320889:,9908032222,9908052607
28171497848217670042:,5307753395,5307682907
51629503125734109385:,7185423149,7185367292
18620287297113947722:,4314965555,4315123091
63839322717705675467:,7989934313,7989951358
25474487578685149538:,5047224020,5047225730
41833199240419719031:,6467832477,6467858937
37358443980377278024:,6112253949,6112155428
33420817400009118112:,5781012323,5781074069
53794146729156312387:,7334434224,7334449313
11974092220795482779:,3460425999,3460360128
41883963425349549892:,6471732262,6471782090
25465605900215801177:,5046323131,5046345796
98262626315568049306:,9912730538,9912750693
56440724100585759842:,7512747499,7512704180
67131771067957999980:,8193424342,8193398017
90928312880736545372:,9535694949,9535633847
69693050962400879708:,8348234232,8348236398
62810651468794068565:,7925323303,7925317121
54186188764881570544:,7361027262,7361126867
14092144193115913322:,3753999999,3753950478
21942594761515960016:,4684254592,4684292343
32694943497744060027:,5717934494,5717949238
24476064803709259250:,4947484013,4947329057
78829128685018243419:,8878501222,8878576951
12098861459890481519:,3478294494,3478341768
28466227649041537509:,5335313000,5335375117
27656964312162486424:,5258955536,5258988905
94590037595113333132:,9725755555,9725740979
57960481542688799227:,7613132100,7613178149
30930155891082452305:,5561455535,5561488639
95701878522599010180:,9782769999,9782733693
70534646628012545719:,8398465555,8398490735
70476839595111592681:,8395025000,8395048516
51620117224307796083:,7184723337,7184714136
49574213703028081919:,7040855997,7040895802
76536308343438797412:,8748555555,8748503205
67295877232387260157:,8203428282,8203406440
39235310771705889014:,6263753255,6263809605
63206482250211315426:,7950312555,7950250452
60860946791717687287:,7801343232,7801342627
93875216039070897766:,9688866686,9688922336
80444003148362237642:,8969025902,8969058097
16713665783490343306:,4088122222,4088235045
18866436536761796611:,4343633322,4343551143
63424317251523802457:,7963999999,7963938551
62974422330333604093:,7935634499,7935642527
94757399659819003562:,9734334636,9734341254
47501629760175863807:,6892284088,6892142610
54127182648969597510:,7357023222,7357117822
23181732862087835554:,4814739262,4814741204
99650977297150379334:,9982519836,9982533611
68510687480118937214:,8277023202,8277118307
13331768941950160858:,3651253999,3651269497
79271879074969847299:,8903408900,8903475673
24428116311712206802:,4942468686,4942480785
48868642476227195159:,6990632231,6990611023
48858843070470023591:,6989883102,6989910090
56565863418534382533:,7521035089,7521028082
57546595309990703544:,7585999599,7585947225
59958672065201550078:,7743393913,7743298526
99299991280473948416:,9964955555,9964938097
16170262711006238400:,4021323370,4021226518
25167671629984935524:,5016723082,5016739143
14939163682877480346:,3865253144,3865121431
35044579038243763619:,5919932512,5919846200
52037471811884819017:,7213733180,7213700285
80179063069493261096:,8954292289,8954276244
83663993848241294212:,9146734393,9146802383
13758002226797761369:,3709285559,3709178106
31210980069759089086:,5586555555,5586678804
42880430093809117545:,6548365022,6548315057
57973280658787741867:,7614034092,7614018693
40472067234071103253:,6361845087,6361766046
59371384661976114398:,7705248322,7705282906
87178659412445198366:,9336953999,9336951291
38618248895968413017:,6214393753,6214358285
92969354615692347698:,9642030131,9642061740
23485762929649848783:,4846263102,4846211193
56753573827582492912:,7533433397,7533496786
56048400301608020492:,7486511942,7486547956
24303557418970382072:,4929868488,4929863833
91765487758262573936:,9579350287,9579430450
19729278948814911221:,4441999999,4441765296
75394124208829313658:,8683000000,8682978993
35501233268548104475:,5958284088,5958291136
53297191691210609336:,7300405532,7300492564
98832779769236743849:,9941522262,9941467686
56960970184354123349:,7547251132,7547249179
43960941027248005377:,6630301125,6630304746
98144204589363081684:,9906725892,9906775690
82984281957082966747:,9109499999,9109570898
14122388522164150789:,3757742242,3757976652
80957984346457158059:,8997734398,8997665494
51239226997622126272:,7158128282,7158158072
59782736945779010233:,7731969222,7731929703
35362612685966742916:,5946653232,5946647180
14992380349318205974:,3872097179,3871999528
25165057433705950666:,5016532300,5016478588
85183308418270998101:,9229499299,9229480398
84260035969126175445:,9179258888,9179326553
62253553860639085990:,7890035539,7890092132
20382811445040918396:,4514620229,4514732710
59345501881828395705:,7703642222,7703603175
18609108770694856830:,4313753753,4313827624
82713345979671604914:,9094693339,9094687789
49518564959648944791:,7036975555,7036942870
71561897887202463192:,8459458989,8459426569
44104435593059664225:,6641137325,6641117044
52442003488282511935:,7241699999,7241685127
39564057397204316139:,6290055559,6289996613
87683280652773436617:,9363828082,9363935105
87508311243439135406:,9354623083,9354587711
48108414413329046247:,6936170707,6936022953
37134173030652414872:,6093707707,6093781504
62515704502903025352:,7906693232,7906687328
87337478600241963017:,9345493239,9345452295
49777071927126281496:,7055252295,7055286806
27177422185588175306:,5213021007,5213196925
89917071522377491152:,9482593092,9482461258
21024458384253058561:,4585125555,4585243546
81940306937305251572:,9052009225,9052088540
42651592235132268624:,6530733312,6530818649
96402828395870768396:,9818423102,9818494202
77136325466410709665:,8782703232,8782728816
29277664592660323852:,5410955537,5410883901
32738039836609736139:,5721755555,5721716511
81836994131269024398:,9046320000,9046380167
58792962947020367857:,7667775243,7667656939
96651346145747618410:,9831143337,9831141650
52059234718702655505:,7215284619,7215208570
27527166976451895813:,5246623232,5246633871
75311439941081307856:,8678253905,8678216403
22395575888836826445:,4732312186,4732396421
64720331546451418181:,8044822525,8044894750
72303681994898580338:,8503192828,8503157178
88911163641763165481:,9429293925,9429271638
26965894816519270161:,5192834242,5192869612
54359352811474419728:,7372944283,7372879546
55215016440765993423:,7430692532,7430680752
41734597929918260491:,6460255555,6460232033
21438642286842968708:,4630299989,4630188148
96347499233559074245:,9815654594,9815676198
93973172057663691282:,9693946513,9693976070
10916949455874888330:,3304134255,3304080727
58387645050016915841:,7641221222,7641180867
78623076497681910497:,8866934399,8866965461
67999718236855569497:,8246295555,8246194166
81715313070016488459:,9039690083,9039652264
84348164018981927943:,9184185942,9184125653
30691561581618613277:,5540055555,5539996532
10242268340179499448:,3200399999,3200354408
64635013317771838786:,8039633337,8039590370
75684121798345602066:,8699699999,8699662165
71744163843281561522:,8470255999,8470192668
42681067123208911172:,6533000000,6533074859
56767657144815287914:,7534433337,7534431441
19427352468783465159:,4407599985,4407647044
33266229236917209502:,5767723128,5767688378
50888352020167719076:,7133643242,7133607223
35755649528779878969:,5979593289,5979602790
45150717460802433792:,6719369892,6719428358
86591951984834314112:,9305434333,9305479675
59345427162853543291:,7703642322,7703598325
20876185483359639765:,4569132222,4569046452
70393893337056482033:,8389955539,8390106872
98202980833351188998:,9909700005,9909741713
68622039195019838509:,8283789898,8283842055
87881406133345477574:,9374509999,9374508314
67955322977301472984:,8243599999,8243501863
25641377824402022161:,5063699325,5063731610
41637450527020363965:,6452733637,6452708774
49352579567762785708:,7025123232,7025139113
37699976402997658217:,6139999563,6140030651
77994820228154523295:,8831420222,8831467614
42747474743651790204:,6538132517,6538155301
36939803036656980905:,6077813134,6077812356
86424584435702215000:,9296493390,9296482368
13606096281827644554:,3688508377,3688644233
71697831007164088311:,8467434394,8467457174
73999965210661237834:,8602323232,8602323244
51143453631022584951:,7151325325,7151465138
81376310052972914008:,9020950239,9020881888
57522405043363609650:,7584322250,7584352644
88093315548329745781:,9385755555,9385803937
57351243401902769432:,7573022222,7573060372
74162628882038070591:,8611823892,8611772691
68638235500884214771:,8284823736,8284819581
64713435910302735503:,8044425033,8044466166
61578635295844732120:,7847253993,7847205572
12177546582988927422:,3489599999,3489634161
31568322083292414966:,5618632222,5618569398
38462397918945130225:,6201950410,6201806020
47705115703848565753:,6906869287,6906889003
34055886331985603218:,5835735519,5835742140
30979388308856211143:,5565955555,5565913070
50599448119113077197:,7113244242,7113328905
89732851829227006681:,9472723048,9472742571
42616748379120757473:,6528223750,6528150456
39019808859595115889:,6246605555,6246583775
38408813064094678525:,6197500000,6197484414
60874776858303674771:,7802264087,7802228967
39030880150367015838:,6247484847,6247469899
85590810002756275335:,9251425555,9251530143
50378732137848845371:,7097821222,7097797696
47064779545731491779:,6860325944,6860377507
97000887065773645272:,9848908860,9848902835
34157579430537225787:,5844333307,5844448599
67665475567979443129:,8225834303,8225902720
30925634036704044625:,5561130530,5561082092
71454361790289219722:,8453025900,8453068187
32537283803756952733:,5704251112,5704146194
18912357709395017713:,4348725555,4348834063
90327010597792655670:,9504034032,9504052325
80002382610535701390:,8944444444,8944405100
81552761726466506234:,9030653937,9030656771
17568366217261907332:,4191485777,4191463493
73119509562735333101:,8551022322,8550994653
42497519540058121249:,6518965556,6519012159
17311592170796012178:,4160623693,4160720150
34316646830108564227:,5858022222,5858041211
60168786287705963495:,7756895999,7756854148
55991333235013003472:,7482624242,7482735678
70921793704420459823:,8421509255,8421507804
36513474175584914512:,6042507555,6042638014
11014057560697547263:,3318555555,3318743370
60268095653584602218:,7763353950,7763252904
95485887168834422791:,9771635080,9771688040
59206181320177374304:,7694624007,7694555303
45287075070159539827:,6729589999,6729567227
96490955835980824654:,9822934242,9822981005
89452532776589565340:,9457934334,9457934910
46556257245992067050:,6823232519,6823214583
91233207178544319313:,9551620082,9551607570
48988001733037979154:,6999132222,6999142928
29379402707714747869:,5420299999,5420276995
41681091021440396903:,6456033737,6456089452
32014252548083374967:,5658075550,5658113868
61366310166297592428:,7833653232,7833665180
72926204119954022935:,8539670237,8539684076
95521307969769494908:,9773599999,9773500292
92495905328249470958:,9617469004,9617479156
33152496677394976716:,5757734337,5757820479
86286645032983337193:,9289021082,9289060503
19789146612102834187:,4448599222,4448499366
39700109575541060273:,6300923505,6300802296
77740520071502909723:,8817122992,8817058470
29173574954502850114:,5401265337,5401256793
88970301242174636094:,9432309049,9432406969
84638733480309300466:,9199934333,9199931167
84206831161082946652:,9176508555,9176428017
64045210828784060630:,8002821212,8002825177
41351205335425798306:,6430499992,6430490287
69415265972249005384:,8331509087,8331582441
84717782600843599384:,9204289983,9204226344
66418463825935768087:,8149622225,8149752378
72673069462639448678:,8524835089,8524850113
39951473050310069458:,6320734592,6320717763
87895195153042697760:,9375269222,9375243738
95240587042070046627:,9759040400,9759128395
93901051349302986043:,9690334535,9690255484
95844653154741980532:,9790044343,9790028250
32519493587692161062:,5702625555,5702586569
43423643539629628369:,6589653125,6589661868
72316449471111704474:,8503928392,8503907894
58374950750732394332:,7640320292,7640350171
58859650940340516851:,7672010000,7672004362
72244918408916389223:,8499688832,8499701077
18726788172122848055:,4327425555,4327445917
57706588700960705518:,7596505502,7596485286
67747934012427208055:,8230999999,8230913315
58430839483246959004:,7643999989,7644006768
38283830342615617636:,6187480808,6187392855
21016490699767051476:,4584255074,4584374624
68361496372708412319:,8268153220,8268101134
85196912638180865583:,9230292222,9230217366
10488916649897319302:,3238642425,3238659699
38360190514154652474:,6193501000,6193560406
94442234339640768921:,9718145988,9718139448
43819296072379813532:,6619500222,6619614495
88397751278846941726:,9402000130,9402007832
44323200084037701585:,6657522222,6657567129
56293614097114046566:,7502824642,7502907043
53043503596816298888:,7283121212,7283097115
95420110778929431272:,9768320690,9768321799
79824972021144314811:,8934424424,8934482190
15744795685408204194:,3967889992,3967971230
73217252105581431326:,8556735537,8556708018
82527511652101910526:,9084493937,9084465402
97011478160863929145:,9849390444,9849440499
63457028362090254011:,7966013131,7965991988
55139197608925934923:,7425608308,7425577257
13149929275619850950:,3626309031,3626283121
76982982238469634189:,8774033929,8773994656
39966104811996097996:,6321923192,6321875102
29953520376292951245:,5472965519,5472980940
96312524459819905334:,9813888288,9813894459
96082042375625475731:,9802132827,9802144784
63577986135929924660:,7973509993,7973580509
42791343043862049347:,6541555267,6541509232
49235206369088186262:,7016783535,7016780342
74381517088265528135:,8624429082,8624471988
58100454711011073140:,7622320407,7622365427
30631856525235586898:,5534633333,5534605363
70907535799425830999:,8420799995,8420661244
44264137930418805800:,6653225125,6653129934
27782771836281624688:,5270933999,5270936523
12042155430121436185:,3470199999,3470180892
29162739021832368822:,5400253942,5400253607
38589504183014658836:,6212022222,6212045088
66781567683546613926:,8172020200,8171999001
25290400195870940116:,5028855555,5028956173
48473393421639464766:,6962240424,6962283635
34464455417439816993:,5870634313,5870643526
90852147589706040383:,9531699892,9531639291
62966948048139851432:,7935134303,7935171582
16594439966819685873:,4073799997,4073627372
87921485974601937207:,9376692592,9376645774
58531242901999301265:,7650513332,7650571410
62774337625577215205:,7923020200,7923025787
97453504921117846340:,9871834393,9871854178
39297713770856112743:,6268685555,6268788859
71746106256250142537:,8470325933,8470307329
31852393131255199007:,5643799000,5643792442
23631833507440893200:,4861239393,4861258428
49124912246035685654:,7008925564,7008916624
36479249479612096959:,6039999460,6039805417
66943458647956577025:,8181932519,8181898230
45066989957475673513:,6713234083,6713195212
99832751036966814684:,9991622222,9991634052
45421333716616698468:,6739474537,6739535126
22334111040630931000:,4725999999,4725897908
35943814988456526615:,5995305393,5995316087
61460716926406477064:,7839653337,7839688573
11348783647922760743:,3368988598,3368795578
10118452396490167335:,3180755555,3180951492
57763951360719607431:,7600232300,7600259953
78189333935060142432:,8842422222,8842473292
36602698696449935878:,6050015083,6050016421
17511118720708243459:,4184509399,4184628862
55375116586522045928:,7441428902,7441445866
21519895415453323813:,4639011119,4638954129
39898732762542192443:,6316502260,6316544368
28560577512234963061:,5344125000,5344209718
44768025468325519020:,6690921112,6690891231
29916318484716888214:,5470099555,5469581198
70555845093993329949:,8399689898,8399752680
45185358003608635897:,6721964222,6722005504
36100438288365272180:,6008277800,6008364027
84589051344563553983:,9197239283,9197230634
51114834897582062610:,7149325325,7149463958
65847990673661556979:,8114600200,8114677484
65675940232382106544:,8104034393,8104069362
62939480270566221861:,7933430433,7933440632
96845957782269276346:,9841032325,9841034385
58382214794562954932:,7640958539,7640825530
22532784993280664473:,4746848485,4746871074
66059553592941657948:,8127734949,8127702848
30072059024017067093:,5483734893,5483799688
15652869346529293247:,3956425534,3956370729
51802702499384948927:,7197424004,7197409429
82330086705720649343:,9073628328,9073592822
16598482442926052664:,4074279444,4074123518
15212361746750354449:,3900125555,3900302776
59349587226343328183:,7703898398,7703868328
44691476585306771964:,6685222222,6685168403
89091362431996480459:,9438755555,9438822089
78410763067345067328:,8854999089,8854985209
38831863775362281418:,6231508080,6231521786
74946076442150258801:,8657132512,8657140199
62695235387690384855:,7918034343,7918032292
93973948098528018808:,9694041092,9694016097
39752394977591697075:,6304935555,6304950037
49077872354036269756:,7005548984,7005560102
34356018595164318057:,5861323308,5861400736
80407513708910421868:,8967010200,8967023681
95335371498546737897:,9763947032,9763983382
31331791748518047978:,5597422222,5597480839
81907883248874041813:,9050399090,9050297412
87481647013607545548:,9353132020,9353162407
65253408248275428746:,8077925192,8077958173
89823494444272772760:,9477504304,9477525755
22285147978302924764:,4720821082,4720714774
54400490344124150700:,7375623232,7375668806
10389186976940494753:,3223293289,3223226175
91063974256843598853:,9542734899,9542744587
60756648947148668161:,7794653334,7794655152
76755316820167634842:,8761033333,8761011175
35148037915781520417:,5928683225,5928578068
65975665444443228785:,8122509292,8122540578
90049813771432508659:,9489488894,9489458033
13004368421668293139:,3606277742,3606157015
39656511675610947711:,6297344342,6297341635
68137810938410192101:,8254508080,8254563037
47991485344367996915:,6927520227,6927588710
55329042976335324910:,7438422222,7438349479
87018109940189524606:,9328493604,9328349797
40924835702822659259:,6397232325,6397252199
38617507325583805056:,6214323753,6214298618
56157575682946674037:,7493838988,7493835845
95858168061342167902:,9790735383,9790718465
90923853972754099927:,9535499999,9535400042
24287795700271297480:,4928380808,4928264978
61164529124818594703:,7820734334,7820775481
84198214180350147879:,9175955559,9175958488
88332635050198152691:,9398584536,9398544304
63691590473107510377:,7980634333,7980701126
56757015172545003534:,7533733336,7533725185
40049350028251086564:,6328455512,6328455580
75692118856169176916:,8700155555,8700121772
70969859653999463070:,8424434292,8424361082
25542164971120476959:,5053899999,5053925699
61982106043471431040:,7872824242,7872871524
24351204108193053039:,4934684688,4934693922
54460517850557407663:,7379653777,7379736977
65485005811207580724:,8092222202,8092280631
48181711202117859086:,6941315202,6941304719
80990142731160586225:,8999393555,8999452357
18002443303314652635:,4242999444,4242928623
42565070885904194098:,6524250999,6524191205
33855486391632181954:,5818533336,5818546759
46755760871009097781:,6837833337,6837818429
55351188388720009074:,7439799989,7439837927
91990621587418886591:,9591132121,9591174150
89235116380828918874:,9446325392,9446434056
72347388842439721665:,8505733983,8505726826
97463115424154420293:,9872323131,9872340929
13067246193892969336:,3614739494,3614864616
73328757088951262036:,8563223222,8563221186
98311444463825641500:,9915248322,9915212779
30043913541731406441:,5481125112,5481232848
18209778815619205793:,4267195555,4267291742
35571111072979603877:,5964235089,5964152167
15584813787840499944:,3947734299,3947760604
35826146114836937097:,5985432222,5985494642
67992611579530045077:,8245755555,8245763250
92991864866648247530:,9643275533,9643228964
99583671448144905902:,9979020202,9979161861
76835735079666930010:,8765603300,8765599527
38532011346731428243:,6207484747,6207415834
25169642969373952404:,5016948892,5016935615
84171273794586570657:,9174508900,9174490383
17124740878718735132:,4138025532,4138205031
42278136101100804202:,6502160200,6502163955
48057775313499970078:,6932432519,6932371550
92318279178808757308:,9608260222,9608240170
28157581287025398613:,5306533398,5306371762
33884845774138996229:,5821133262,5821069126
57534048188772394969:,7585193251,7585120182
86242112267069974164:,9286653252,9286663139
